"","OTHER_PCP_RATE_PREV","CHILDREN_IN_POVERTY","PCT_EXCESSIVE_DRINKING","SEVERE_HOUSING_PROBLEMS","DRUG_POISONING_MORTALITY_RATE","OTHER_PCP_RATIO_PREV","LIMITED_TO_HEALTHYFOOD","CHLAMYDIA_CASES","PCT_UNEMPLOYED","AVG_DAILY_PM25","DRUG_POISONING_DEATHS","MAMMO_MEDICARE_ENROLLEES","NATIVE_HAWAIIAN","HIV_RATE","ANNUAL_VIOLENT_CRIMES","DENTISTS_RATIO","PCT_SINGLE_PARENT_HOUSEHOLDS","ASIAN","PCT_RURAL","SOME_COLLEGE_POPULATION","HIV_CASES","PRIMARY_CARE_PHYS_RATIO","AMERICAN_INDIAN","PCT_LBW","PRIMARY_CARE_PHYSICIANS","INJURY_DEATHS_RATE","UNEMPLOYED","CHILD_MORTALITY_RATE","MOTOR_VEHICLE_MORTALITY_RATE","TEEN_BIRTHS","AGE_65_AND_GREATER","HISPANIC","PCT_SMOKERS","PCT_SEVERE_HOUSING_PROBLEMS","PCT_FEMALE","PCT_OBESE","GRADUATION_RATE","CHLAMYDIA_RATE","PCT_DRIVE_ALONE","PCT_MAMMOGRAPHY","POP_IN_VIOLATIONS","PCT_ALC_IMPAIRED","DENTISTS_RATIO_PREV","SOME_COLLEGE","PCT_SOME_COLLEGE","CHILD_TOTAL_DEATHS","UNINSURED_CHILDREN","LONG_COMMUTE_DRIVE_ALONE","PCT_FAIR_POOR_HEALTH","PCT_NO_SOCIAL_EMO_SUPPORT","HEALTH_CARE_COSTS","INJURY_DEATHS","ACSC_RATE","State","COUNTY","STATE_SHORT","VIOLENT_CRIME_RATE","HOMICIDE_RATE","FUND_AMOUNT"
"2167",2618,623,15.7,385,0,1519,1891.959997,25,4.944099379,613,0,134,0.106292517,1368,21,424,32.48407643,0.37202381,61.65572729,2104,108,2081,7.18537415,9.1,4,127.9,199,82.78693953,32.56943211,136,18.8292159,9.417517007,27.6,10.0130039,50.43579932,32.1,82.30088496,265.5,77.24350733,50.74626866,492,28.57142857,458,1000,47.52851711,28,242,34.1,21.6,20.3,10270.19413,61,132.6781891,"OKLAHOMA","KIOWA","OK",222.1203681,0,0
"2168",391,671,11.3,525,16.95976622,974,1057.247428,35,8.842152872,61,13,107,0.00900009,1406,19,1691,27.90784095,0.31500315,73.29209252,2438,454,1751,20.49320493,7.2,6,99.8,391,82.78693953,41.74711684,175,18.40457392,2.90702907,22.3,12.71186441,49.17649177,36.8,72.46753247,313.8,76.84934873,41.12149533,2,33.33333333,1736,1408,57.75225595,28,334,29.7,28.1,16,12807.61019,55,128.6429629,"OKLAHOMA","LATIMER","OK",172.5077175,0,0
"2169",1050,3755,9.5,2730,19.04954324,353,3660.309482,124,9.084601279,86,66,595,0.129608582,1550,117.6666667,1236,36.20377979,0.524416263,72.89615751,12220,315,543,12.8432135,7.1,13,99.2,1833,72.14428858,34.63553317,858,16.13097267,6.921098283,24.6,14.63806971,49.85144863,33.2,83.80251191,244.9,79.82055553,49.07563025,193,30.64516129,1272,5558,45.48281506,36,1804,24,22.6,22.3,11676.41677,247,119.3318099,"OKLAHOMA","LE FLORE","OK",234.2013601,4.906700533,0
"2170",1577,2043,11,1470,15.74649002,2138,2854.161207,95,5.129434324,41,37,358,0.034992564,1359,49.66666667,754,29.3310064,0.218703526,92.11040761,7814,167,522,6.741900679,8,9,95.2,749,83.32136187,30.64181842,395,16.46143496,2.528212755,27,11.484375,50.27848249,31.9,77.83430233,278.1,81.38203914,45.53072626,1584,29.50819672,771,3815,48.82262606,29,1214,45.8,18.1,21.4,10521.71683,161,88.50130501,"OKLAHOMA","LINCOLN","OK",147.1416016,4.681388926,0
"2171",367,1825,18.2,1605,10.69952775,986,4317.796863,243,4.426405269,28,29,380,0.071917411,457,64.66666667,1343,19.53086174,0.549820207,55.37421143,10344,443,433,3.338359819,7.5,3,62.4,867,54.34782609,16.9716647,335,14.5124353,5.328848162,22.6,11.09191431,50.499942,34.1,79.03225807,571.8,80.95364944,59.21052632,914,47.82608696,1390,6041,58.40100541,22,1071,47.5,17.5,15.9,9301.046461,124,57.86699904,"OKLAHOMA","LOGAN","OK",157.7556414,3.689492326,0
"2172",2280,560,21.2,265,0,1713,706.8498448,21,3.698582786,2,0,122,0.010650762,1368,13,1492,35.6316726,0.436681223,100,2178,108,2076,7.093407179,9.1,4,98.9,214,120.6669592,27.81383275,134,17.93262189,12.25902652,32.3,7.371349096,50.60176803,30.8,78.94736842,223.7,77.7262747,42.62295082,591,26.31578947,1518,966,44.35261708,11,340,32.4,24.8,20.1,12267.10309,46,93.72087395,"OKLAHOMA","LOVE","OK",138.3223976,0,0
"2173",380,1441,11.1,1350,15.11137976,967,1025.302905,71,4.376707226,15,34,293,0.025644679,1437,54.66666667,803,21.27171419,0.418863086,77.16628992,8514,185,173,6.582134207,8.4,13,66.5,705,73.10558133,20.00035556,321,13.92749839,7.149166548,16.7,11.4213198,50.35190198,32.4,100,201.5,82.44950305,59.72696246,782,30,820,5240,61.54568945,26,1186,46.4,14.9,16,10621.18433,110,74.67795213,"OKLAHOMA","MCCLAIN","OK",160.0109276,4.444523458,0
"2174",2217,2753,9.1,2145,21.11086219,1752,2810.090202,111,8.78013437,65,49,421,0.300914781,1214,127.3333333,710,42.18278822,0.373134328,69.25281289,7753,90,1905,15.84015407,7.9,16,131,1333,85.54076017,43.08339221,701,16.25455531,4.745426095,22.8,16.18257261,50.98098219,35.7,80.9221902,334.4,76.76776001,52.25653207,926,40.35087719,733,3554,45.84031988,30,989,24.9,20.9,21.1,13657.10027,217,120.0600925,"OKLAHOMA","MCCURTAIN","OK",380.8688196,12.06334982,0
"2175",1146,1463,9.2,1130,17.2366739,271,1251.344113,86,7.952641573,61,24,385,0.039339103,1292,44,331,33.22391559,0.363886703,87.30001975,4026,16,424,18.71557829,9,6,105,712,99.79454065,27.29140034,258,24.16925768,2.016129032,28,14.7327249,50.27045633,35,73.09090909,422.4,80.30007502,56.62337662,285,22.72727273,366,1774,44.06358669,17,627,37.5,19.4,23.8,10960.64791,105,73.42284792,"OKLAHOMA","MCINTOSH","OK",217.9548569,7.900142203,0
"2176",1,335,11.3,175,0,1,1077.49691,8,3.202195791,22,0,111,0.131337011,1368,6.333333333,1375,20.6313416,0.420278435,100,1592,108,1787,2.718676123,8,4,64.1,140,82.78693953,34.44580527,81,18.83378889,8.011557657,14.4,5.573248408,50.94562648,32,78.01857585,104.5,81.66431594,62.16216216,634,22.22222222,1399,774,48.61809045,28,277,26.6,20.5,11.5,9545.093207,24,82.31006813,"OKLAHOMA","MAJOR","OK",85.41245224,0,0
"2177",711,1042,11.3,360,9.423738397,653,660.8112065,48,5.73286052,9,10,235,0.043953284,1277,44.33333333,1403,31.18563507,0.232324501,72.10227273,3290,480,154,10.33530077,6.6,6,76.3,388,87.12552778,30.15596287,263,20.19176537,14.63644355,19.7,6.293706294,50.32651011,33.9,68.55753647,299.1,74.71829868,49.36170213,1482,28.57142857,1427,1610,48.93617021,13,695,30.9,23.5,20.1,12350.25294,59,135.9850314,"OKLAHOMA","MARSHALL","OK",282.5518897,0,0
"2178",506,3190,8,2080,19.78707692,854,452.5898043,100,6.064849725,28,56,452,0.050885653,1071,123.6666667,849,29.88260406,0.39496959,77.39887055,9561,107,197,21.59732487,7.3,15,108.3,1126,80.92347971,27.20723076,623,16.2261951,2.825365286,28.4,12.93934681,50.40102741,36,81.16197183,241.6,82.0232941,56.63716814,1179,26.66666667,882,4950,51.77282711,34,1388,35.5,21.8,15.7,11047.0439,221,84.42468543,"OKLAHOMA","MAYES","OK",300.9360653,4.59342857,0
"2179",2490,703,13.7,410,27.34511726,415,512.7227059,25,3.176421579,12,25,183,0.073480785,1368,22.33333333,972,27.87301587,0.367403924,45.69988138,2963,108,2030,12.77096039,8.6,6,115.3,305,82.78693953,33.9079454,206,18.32686818,5.099566463,28.6,7.839388145,50.0845029,34.6,78.47866419,184.2,85.03506072,47.54098361,733,31.81818182,1002,1326,44.7519406,28,441,29.8,18.8,12.1,11317.07744,76,102.9903801,"OKLAHOMA","MURRAY","OK",167.4874384,0,0
"2180",2300,4899,8.9,3610,20.35863776,1699,3936.743844,401,6.420251886,77,100,833,0.084797264,1548,437.3333333,2041,38.3,0.620433314,41.11705874,17367,384,1692,18.18759981,8.6,40,84.7,2034,83.48326736,17.71201485,1155,15.17083121,5.364840228,33.3,13.40761374,51.06632559,31.9,79.75830816,564.8,80.03118993,55.70228091,728,37.03703704,2114,9195,52.94524097,58,2169,23.9,25.9,23.8,10592.39827,298,77.56068079,"OKLAHOMA","MUSKOGEE","OK",611.1962583,6.311177707,91664
"2181",408,525,11.3,560,16.14746361,950,1064.268646,28,3.97604392,14,13,140,0.060632308,155,12,763,29.83148082,0.407102642,56.30135801,2757,36,259,8.921611087,6.2,4,71.2,239,115.5966566,18.63168878,120,17.08036799,2.641836293,25.7,12.45828699,50.56734517,35.2,85.88235294,241.8,78.76455496,66.42857143,919,13.33333333,803,1589,57.63511063,13,302,26.2,21.4,17.6,9341.611706,41,101.8229294,"OKLAHOMA","NOBLE","OK",104.4719812,0,0
"2182",1312,724,11.3,415,14.7275405,140,1004.491709,22,6.432062561,560,11,110,0.02822998,1432,47,112,30.38910506,0.075279947,57.93470008,2379,454,94,18.9987767,6.2,1,82.4,329,82.78693953,16.06640782,125,18.38657996,2.597158182,24.8,9.822485207,50.97393432,33,87.65432099,207,84.09036861,52.72727273,894,21.42857143,127,1258,52.87936108,28,314,36.7,22.5,21.2,9947.446574,44,82.31003669,"OKLAHOMA","NOWATA","OK",440.6938584,0,0
"2183",1431,993,11.3,385,17.86543753,44,1588.385163,33,7.205882353,49,15,166,0.19475777,1595,29.33333333,1228,32.11653212,0.170413049,74.14486096,3028,2,798,20.23857827,8,2,118,343,124.6771752,28.58470004,174,16.30522738,3.148583949,24.8,8.912037037,46.69317536,35.1,76.55172414,267.2,75.82859849,45.18072289,18,23.52941177,1316,1318,43.52708058,14,405,33.3,20.9,20.1,10796.33368,71,88.96675999,"OKLAHOMA","OKFUSKEE","OK",246.6229471,0,56752
"2184",2902,50700,15.1,45980,16.25462324,1366,65159.12984,3692,5.144586718,25,793,5336,0.161195036,743,4970.333333,1535,37.39510499,3.104923439,6.275386741,199708,127,1233,4.101152627,9,617,74.1,17184,82.5482809,12.60604451,10275,12.16342829,15.53105952,23.5,16.45463167,50.99396752,30,72.05008071,504.1,82.3332559,58.18965517,684,34.375,1557,122914,61.54685841,587,20939,20.3,18.8,21.6,10292.62705,2607,57.29618032,"OKLAHOMA","OKLAHOMA","OK",689.9883436,9.100949204,250000
"2185",1093,2665,10.4,2120,18.73583553,320,4543.741063,162,7.682169083,62,52,467,0.022568835,1102,132.3333333,2166,44.17152373,0.388685491,48.5512491,9270,107,145,16.54044837,8.6,15,99.4,1224,109.0540198,26.66253518,691,16.32555205,3.5232459,22.8,13.82007823,50.38367019,32.3,79.1641791,405.6,78.80305827,45.39614561,767,46.26865672,2212,4900,52.85868393,43,936,37.6,21.3,21.8,9903.535298,197,77.83351793,"OKLAHOMA","OKMULGEE","OK",330.8967552,7.566395117,0
"2186",475,2486,13.1,2370,12.4915073,882,5724.379336,83,6.107467946,607,41,311,0.022856668,473,230.3333333,708,30.27811789,0.295058804,59.47295248,10693,477,777,14.61164443,8.7,8,76.3,1248,64.67329209,24.06900187,454,17.30074921,2.933965009,26.2,13.12655774,49.67792877,33,26.66666667,175,82.35982497,50.80385852,198,44.61538462,757,5295,49.51837651,30,1311,32.5,17.4,21.1,11035.82565,180,74.06102183,"OKLAHOMA","OSAGE","OK",488.9508431,4.874734556,0
"2187",2358,2741,10.4,1470,14.14889948,1669,2756.680184,117,5.851349898,575,32,420,1.044378234,1284,74,822,37.6144423,0.51434844,49.30921879,7246,107,1936,19.15947938,8.1,15,98.8,1088,95.47146994,32.27717694,605,17.30983993,4.836129842,33.6,12.0838471,51.00831112,31.6,73.07958478,367.2,82.42241779,49.52380952,2,33.33333333,873,3593,49.58597847,30,968,25.2,22.5,20.9,10292.14404,159,107.2009334,"OKLAHOMA","OTTAWA","OK",231.4235677,0,0
"2188",2030,935,11.3,705,31.05295391,1863,144.2069046,42,6.423777565,15,36,166,0.041698934,1196,34,1618,33.48082596,0.327634479,81.13048199,3797,480,602,12.29522845,7.7,4,130.4,469,82.78693953,35.36586418,210,17.19679495,2.454280098,24.8,11.51960784,50.10424733,36.4,85.83690987,251,80.53048188,57.22891566,1286,34.48275862,1638,2030,53.46326047,28,502,50.1,19.2,24.9,11739.60385,108,87.98163942,"OKLAHOMA","PAWNEE","OK",205.2561678,0,0
"2189",854,3167,14.9,5755,8.983884441,515,9391.962424,340,4.833374341,33,47,668,0.066735969,1198,159,2229,28.06664353,3.999024628,33.73367809,18150,315,1549,4.911510671,6,49,55.5,1768,57.76805252,15.2917182,606,10.79605607,4.031109229,17.5,20.02784061,49.0599212,30.9,86.94267516,436,74.41531984,58.53293413,1392,28.76712329,2360,12270,67.60330579,33,1898,15,15.5,18.7,10036.73935,210,74.4746987,"OKLAHOMA","PAYNE","OK",202.5520712,0,0
"2190",2718,2652,14.6,2285,18.70000127,1461,8204.765497,119,5.442916266,46,59,560,0.059152153,1369,98.33333333,2348,36.70423393,0.47321722,51.91657395,11450,234,1453,14.18556249,9.5,31,109.7,1302,84.83668937,32.9627141,691,17.32818327,4.109979187,28,12.26845638,49.21459086,34.1,85.04074505,260.8,83.46291701,53.92857143,783,16.98113208,71,5553,48.49781659,34,1349,21.6,20.5,21.5,10172.27073,249,68.7716708,"OKLAHOMA","PITTSBURG","OK",214.2556251,7.923729351,304245
"2191",2873,2298,12.9,2115,24.06235701,1371,3203.632617,153,4.300113037,24,61,425,0.050429982,715,206.3333333,1920,33.6952755,0.711328167,53.59009922,9009,504,1592,17.90264359,7.8,23,99.9,913,86.87090983,32.74058412,537,15.10353549,4.095445376,26.7,14.30987821,51.40673108,39.3,79.09967846,404.8,80.82332176,56.23529412,2,36.58536585,1983,5466,60.67266067,30,1067,12.4,23.1,20.8,10735.7676,183,58.13951147,"OKLAHOMA","PONTOTOC","OK",548.6615848,3.94464869,0
"2192",1574,4656,15.5,3085,19.87755427,2141,5739.07425,315,4.7857082,28,95,754,0.072631984,1331,324,2252,34.36843334,0.585328339,50.67106362,17194,322,16,13.00682171,7.3,29,91.1,1685,96.85580051,26.57315149,1022,14.92227247,4.30522523,30.8,12.30554448,52.17539912,37.2,78.14634146,448.2,83.27852004,58.48806366,981,29.59183674,2310,9102,52.93707107,67,2075,30.8,19.4,21.3,10178.96897,313,70.73199215,"OKLAHOMA","POTTAWATOMIE","OK",462.5928041,4.603223093,0
"2193",1988,880,11.3,595,22.40840564,1888,1517.112654,18,6.01380814,41,18,184,0.043886597,1368,29,1158,51.15099493,0.263319582,100,2369,108,249,17.87939963,8.8,4,125.2,331,131.061599,43.57189986,195,21.06202588,2.835074168,38.9,12.51314406,50.86456596,31.4,80.29045643,156.8,74.25816024,42.93478261,1366,37.5,1177,1117,47.1506965,14,432,35.9,29.8,33.3,11888.82366,72,135.940039,"OKLAHOMA","PUSHMATAHA","OK",248.1814292,0,0
"2194",775,166,11.3,155,0,591,629.3464887,69,2.404048925,616,0,66,0.052603893,1368,3.333333333,743,20.10752688,0.210415571,100,826,108,501,6.25986323,8,1,124.7,57,82.78693953,28.08592226,52,17.96502385,5.234087323,24.8,11.27272727,50.18411362,32.3,63.87096774,283.8,83.60548661,62.12121212,1009,33.33333333,751,454,54.96368039,28,172,33.1,20.1,18.7,10320.11076,22,71.87783894,"OKLAHOMA","ROGER MILLS","OK",92.97136482,0,0
"2195",663,3099,11.2,3255,13.51540928,701,4669.913201,170,5.424077613,6,79,681,0.087731292,1446,141.6666667,87,20.88251073,1.07442348,50.29514988,21463,395,25,13.27590922,7.6,36,69.9,2214,65.11207001,19.16108657,766,14.59368316,3.872709872,25.4,10.39272031,50.37485188,31.1,79.64847364,193.8,85.72897288,51.6886931,566,26.31578947,105,13583,63.28565438,59,2581,36.1,18,18,10335.61947,297,81.42910823,"OKLAHOMA","ROGERS","OK",162.7504442,2.052973561,0
"2196",2601,2064,6.9,1225,23.32009965,1527,1129.460853,114,6.759637591,34,41,276,0.086477987,1263,69,681,40.27734977,0.26336478,64.67310258,5660,51,221,18.71855346,7.6,9,110.2,761,98.86307464,32.42062634,424,16.89587426,3.773584906,26.4,13.28633406,50.9591195,38.7,78.83597884,450.7,82.6496088,55.07246377,1068,34.09090909,723,2882,50.91872792,26,763,27.1,29.4,18.1,10927.57088,139,81.34780958,"OKLAHOMA","SEMINOLE","OK",274.135876,7.962960856,0
"2197",383,3227,10.3,1820,22.7368247,964,1712.182862,127,8.490896359,97,66,490,0.066819397,1293,102.6666667,341,33.10925961,0.520236732,66.62499115,10356,185,532,20.97651776,7.9,11,87,1455,64.06443051,22.39232736,676,15.95246147,3.581996945,31.3,11.87214612,50.59898816,38.1,81.66939444,299.9,80.54486977,48.7755102,772,43.47826087,365,4632,44.72769409,28,1308,35.8,27.4,27,11368.95076,182,85.67723306,"OKLAHOMA","SEQUOYAH","OK",243.0037792,6.200952191,0
"2198",2345,2166,10.9,1730,17.49837978,1676,2481.59403,142,4.352726957,628,54,582,0.044388219,1005,115,2131,27.88443262,0.559291564,43.32489789,10581,107,1767,5.366535721,7.8,24,96.3,1004,84.51894633,26.57161374,560,17.6957949,6.396342411,20.9,9.730033746,51.19959163,29.4,87.52052545,314.2,82.40366191,54.46735395,268,38.63636364,2147,5089,48.09564313,36,1009,21.4,17.1,18.6,10462.75621,214,71.31590017,"OKLAHOMA","STEPHENS","OK",256.7212602,3.88852884,0
"2199",468,1067,11.3,1015,12.31643084,889,7165.772132,49,4.664872485,159,17,133,0.397388589,1238,34.66666667,660,26.72092235,2.072097644,45.06782946,5550,2,2088,2.100482543,6.4,9,91,364,113.3045714,29.70433321,410,10.31723881,43.7647838,15.7,14.32604093,47.69136153,30.9,72.51908397,229.9,70.81553793,47.36842105,233,13.79310345,697,2363,42.57657658,26,1153,17.3,12.5,22.7,8616.298254,90,82.49062625,"OKLAHOMA","TEXAS","OK",167.9613689,0,0
"2200",1901,589,11.3,355,0,1937,1340.271661,26,4.714285714,612,0,132,0.137861888,1368,29.66666667,135,32.32323232,0.350921168,51.21371371,1756,108,1866,4.060659231,7.7,4,90.7,165,82.78693953,32.80556659,149,18.09000256,23.23599449,17.7,11.67763158,49.80574007,33.6,74.34782609,322.5,78.38577291,55.3030303,1490,37.5,199,890,50.6833713,28,237,28.8,23.4,20.1,11686.22359,37,117.6881075,"OKLAHOMA","TILLMAN","OK",372.6968174,0,0
"2201",2307,36400,14.4,37920,21.80780318,1696,54663.39913,3012,5.465735839,40,890,4096,0.103254659,594,4712.666667,1791,35.7922184,2.457230704,4.779392877,165672,29,1018,6.491067979,8.5,668,83.9,16136,78.85602671,14.16282049,7633,12.53290889,11.31115331,22.7,15.88505121,51.18570219,30.2,78.54205446,493.3,82.07408128,56.76269531,1548,41.14285714,1806,105099,63.43799797,478,17659,16.9,16.8,20.4,9980.338131,2471,65.70175264,"OKLAHOMA","TULSA","OK",780.2118238,9.556228358,0
"2202",521,2938,8.5,3265,21.13585331,836,5338.113857,96,5.442587168,71,101,563,0.037783205,777,193.6666667,1063,25.45074471,1.4114726,37.46870083,19154,143,459,10.16368224,7.4,21,76.7,1895,40.70645394,15.27640883,583,13.80381181,4.902370896,21.7,12.76637341,50.6983146,31.5,75.83850932,129.6,83.86602123,57.54884547,653,45.90163934,1076,11526,60.17542028,31,2202,35.4,17,20.6,10404.33641,269,78.46342663,"OKLAHOMA","WAGONER","OK",266.856513,4.603849237,0
"2203",2007,2576,9.9,2320,14.87809972,1875,5851.909558,66,4.099815543,577,52,632,0.050524679,991,147.6666667,2209,34.5143145,1.220365332,23.88182674,11758,143,1783,10.54605519,7.6,27,79.1,1178,69.20415225,15.73645163,593,18.16280286,5.246793626,22.6,10.94597783,51.55849203,30.8,82.43375859,128.2,80.66801166,60.75949367,947,39.47368421,2229,6769,57.56931451,33,1269,19.3,15.1,15.3,8325.011626,199,29.04051873,"OKLAHOMA","WASHINGTON","OK",288.7423089,0,0
"2204",1,627,11.3,510,14.94489072,1,1859.652663,10,3.411746378,614,12,137,0.02587099,1368,26,1186,23.49763673,0.293204553,75.26872474,2601,108,534,4.03587444,8.2,3,108.9,219,108.8868414,24.90815119,162,16.83014972,8.382200759,25.2,11.39664805,51.02621594,32.7,87.5,86.4,80.48929664,45.25547445,1288,38.0952381,1210,1357,52.17224145,13,363,27.3,29.5,12.2,10421.38656,63,82.67830965,"OKLAHOMA","WASHITA","OK",221.6790769,0,0
"2205",1637,299,15.2,265,0,2101,830.7121868,22,2.864188164,61,0,100,0.045745654,1368,11,2250,32.3286052,0.949222324,36.69745438,2006,108,1160,2.641811528,7.8,8,83.2,151,82.78693953,21.44612897,82,16.91576087,4.894784995,14.6,7.464788732,46.58051235,32.4,83.0449827,250.7,78.96643323,53,1182,38.46153846,42,1242,61.91425723,28,180,14.3,20.1,15.9,7130.215615,36,82.95240446,"OKLAHOMA","WOODS","OK",125.6759845,0,0
"2206",1573,943,14.7,755,8.695337126,2141,1285.888634,58,2.829469189,38,12,198,0.059835453,1185,36,2015,20.38556194,0.708052855,43.5087894,5492,504,1855,3.231114435,7.6,10,100.1,371,82.12709167,29.70906851,315,14.10356239,10.45125904,27.7,9.927679158,47.37471952,34.7,77.69461078,289.5,86.45448621,63.63636364,1124,41.66666667,2093,2755,50.16387473,16,650,14.2,15.2,15.4,8256.444737,100,78.76388633,"OKLAHOMA","WOODWARD","OK",178.5123967,0,0
"2207",2463,910,18.3,935,16.79261125,1606,2262.941831,18,9.985236881,558,19,238,0.056109726,1370,5.333333333,1953,32.89597001,0.498753117,41.00656998,3112,302,1441,1.246882793,7.9,11,105.2,744,90.3138406,21.21171948,133,23.30756176,3.678304239,23.2,13.55072464,49.68204489,25.1,61.01886793,112.6,73.01739269,60.08403361,2,17.39130435,1988,1820,58.48329049,12,240,10.1,11.1,14,7312.337162,85,42.01422045,"OREGON","BAKER","OR",33.11806591,0,125000
"2208",2646,2403,14,7275,5.327504013,1504,3955.955902,306,6.141101256,491,31,525,0.268585913,1247,110,1865,25.64965666,5.413575797,18.7639491,19123,357,935,0.91156431,5.5,106,39,2728,22.89489607,8.077183503,269,13.05218096,6.556519313,10.8,21.73588288,49.88954259,22.4,71.73992674,356.1,64.15877081,70.85714286,636,28.125,1927,15488,80.99147623,14,1029,17.5,11.3,12.6,6763.690363,164,34.71732565,"OREGON","BENTON","OR",129.826701,0,0
"2209",1120,10180,16.6,25980,10.24717112,296,11708.51605,974,7.892732593,573,263,1489,0.265800665,39,447.6666667,1700,24.14864204,3.806212893,18.07857614,93170,289,1243,1.064518506,5.7,316,57.7,15752,32.65547635,9.740656957,1673,14.95166169,7.926386374,14.6,18.1228419,50.82213988,26.1,72.21519461,256.2,76.63063671,60.0402955,682,30.3030303,1706,65068,69.83793066,117,6317,39.2,11.8,13.4,7398.593047,1068,37.23359796,"OREGON","CLACKAMAS","OR",117.7391626,2.142944531,0
"2210",1777,1774,15.3,3330,19.88683998,2015,3933.162392,128,7.733255904,616,51,373,0.282478276,1395,51,1658,37.84652471,1.318231955,38.97243446,8336,198,1337,1.197169837,6,28,79.2,1598,55.26478333,11.30820313,250,17.79576955,7.788329612,18.3,20.47340916,50.39143418,26,66.2366167,344.5,73.26674153,55.22788204,250,34.48275862,1688,4889,58.64923225,17,635,16.7,12.6,15.7,8136.160909,146,59.94071287,"OREGON","CLATSOP","OR",136.5937274,0,125000
"2211",1614,2318,16.1,2675,10.64512409,2117,1872.094969,132,9.533049833,619,36,262,0.220840002,1354,46,2201,28.20909638,0.984662763,43.61208486,11780,255,524,1.424316713,6,13,69,2309,37.71292087,18.92466505,328,15.51353326,4.226350872,19.3,14.02359109,49.9301011,28.2,64.97916667,267.2,79.56664022,60.6870229,618,28.125,2216,6886,58.45500849,18,819,50.4,16,17.8,7466.094503,169,52.80488523,"OREGON","COLUMBIA","OR",92.0128818,3.252676805,0
"2212",2014,3460,18.2,4390,15.55234491,1871,2895.65117,176,10.69412391,450,69,1047,0.211800303,1269,133,1768,36.66924598,1.116330918,38.35318751,12804,297,1191,2.785253603,6.7,55,91.6,3012,43.23745599,16.22853382,515,22.67726357,5.640576479,26.1,16.11304827,50.76359583,28.9,61.85788114,280.3,74.05762205,67.43075454,1070,34.61538462,1782,7094,55.40456108,21,869,20.4,17.6,18.5,7423.629869,290,66.69981855,"OREGON","COOS","OR",218.4218882,2.704755637,0
"2213",1775,1171,16.2,1395,7.365150785,2016,951.5349083,28,14.08546236,486,11,295,0.053237828,1370,51.33333333,126,28.01426343,0.575936502,48.01697016,4475,302,287,1.466460168,6.3,7,69.6,1246,51.432831,13.39118325,155,22.37445125,7.293582422,20.7,15.93375214,50.31458717,26.6,67,134.4,79.85299908,62.03389831,2,50,145,2291,51.19553073,32.5,424,24.5,15.7,18.3,6781.236747,75,39.02209199,"OREGON","CROOK","OR",234.720317,0,0
"2214",2651,886,17.4,1980,15.25688785,1503,1191.922322,33,11.61688526,449,24,491,0.10684712,1087,24,2009,33.3518931,0.787997507,38.73189054,3698,504,1470,2.012287419,5.9,15,120.4,1054,51.432831,22.24962811,125,29.74649407,5.787552311,21.3,18.90214797,50.78354554,29.1,65.68933824,147.2,75.70876289,59.47046843,2,17.64705882,2033,2239,60.54624121,32.5,309,14.9,20.7,19,7133.327125,135,43.21226507,"OREGON","CURRY","OR",133.6650206,0,0
"2215",2708,7733,16.8,13385,9.551071009,1467,7000.775202,513,11.26778553,462,100,1598,0.145549496,1243,478.3333333,1632,24.7854703,0.99323476,27.64354954,41424,477,1113,1.10567643,6.1,155,66.5,8822,39.15238521,13.84905296,987,16.6856671,7.580442645,12.3,21.18214907,50.6349831,21.2,64.00869167,319.9,78.25367327,70.52565707,802,30.66666667,1645,28767,69.44524913,57,3114,18.2,8.7,13.7,7256.694962,514,33.27698483,"OREGON","DESCHUTES","OR",298.4720726,2.196746332,0
"2216",2044,6773,14.5,7065,11.13606663,1853,12202.87663,219,12.17815823,451,83,1357,0.138733706,1318,121.6666667,1921,36.22538597,1.020484171,41.17789109,22116,422,1562,1.902234637,6.5,67,85.2,5463,52.33386781,20.79626902,931,22.27707066,4.763500931,24.1,16.08789707,50.63128492,32.8,67.86515259,203.7,74.42257053,66.69123066,789,31.46067416,1950,12101,54.71604268,47,1858,19.1,23,16.3,7072.729901,457,42.34912993,"OREGON","DOUGLAS","OR",113.7982746,2.68338955,0
"2217",758,56,16.2,110,0,606,400.2471529,4,7.382550336,591,0,25,0.665642601,1370,0.666666667,2073,31.57894737,0.358422939,100,359,302,1801,0.972862263,6.1,0,71.5,88,51.432831,14.40931222,368,22.17101895,5.273937532,18.3,12.94117647,48.28469022,27.2,67,206.5,72.00878156,64,2,25,2085,197,54.87465181,32.5,42,15.4,14.3,6.5,6229.413272,169,42.34912993,"OREGON","GILLIAM","OR",36.43650938,0,0
"2218",2955,383,21.6,365,0,1324,1320.43107,11,13.3683596,527,0,122,0.107962213,1370,1.333333333,1599,27.34375,0.377867746,100,1366,302,1266,1.309041835,5.6,6,114.3,458,51.432831,25.22557485,40,25.48858822,3.14439946,25.6,10.89552239,50.29689609,24.3,69.59677419,148.4,67.31623932,46.72131148,2,27.27272727,1614,893,65.37335286,32.5,147,16,9.7,18.4,6900.825573,42,55.29501162,"OREGON","GRANT","OR",18.37390905,0,0
